content,score,text_final
Kenapa ya ngelag Mulu padahal sinyal gua bagus ram gua masih lega tolong di perbaiki dong montood jadi ga fokus gua maennya bikin males aja ni udah beberapa kali ke gini nih asli bikin badmood mana gwe juga mau ngepus lagi nih ...tolong ya ni di perbaiki lagi montoon,3,lag mulu sinyal bagus ram lega baik montood fokus maennya bikin males ni kali gin asli bikin badmood gwe ngepus ni baik montoon
game ini tidak untuk di saran kan untuk orang yang emosian karna game nya emosional banget anda akan menang kalah menang kalah terus dan membuat anda akan adanya stress jadi tolong kasih rating 1 walaupun grafik hd tetapi game nya tidak bisa untuk hp kentang tolong di rate 1 saja,1,game saran orang emosi game emosional banget menang kalah menang kalah stress kasih rating grafik hd game hp kentang rate
"aku suka mainya, namun alasan aku kasih bintang 3 karena aplikasinya sering nge bug, contoh: kalau lagi main itu jaringannya bagus tapi sering kali jaringanya jadi merah, dan kalau lagi, ban sering tiba tiba cahaya hp saya jadi hitam agak lama baru semula lagi tolong di perbaiki ya monton🙏",5,suka mai alas kasih bintang aplikasi nge bug contoh main jaring bagus kali jaringanya merah ban cahaya hp hitam baik monton
"terlalu banyak bug , 1.) sinyal udah bagus tapi buat war tiba"" lag 2.) winrar udah bagus , tiba"" dikasih team yang ampas , hah 😞 , tolong monton diperbaiki lagi",1,bug sinyal bagus war lag winrar bagus kasih team ampas hah monton baik
makasih udah banyak skin gratisan nya. buat hero masha tolong di revamp ulang ke yang dulu dong yang sekarang jadi makin sulit buat adu mekaniknya jadi hero yang gak kepake mau jadi tank ga bisa terlalu lambat pemulihan nya skil 1 nya cuma bertahan sebentar padahal dlu saya user masha,5,terima kasih skin gratis hero masha revamp ulang sulit adu mekanik hero gak kepake tank lambat pulih skil tahan sebentar dlu user masha
ku kasih bintang 1 karena fitur tranfer data hanya untuk android10+ kenapa Android 9 mending jangan bisa instal kalo geme hanya 10+ mah kita yg Android 9- ingin coba juga emang nya kalo Android10+ bisa kami yang Android 9- ingin coba juga!,1,ku kasih bintang fitur tranfer data android android mending instal geme mah android coba emang android android coba
"Game MOBA terburuk!,saya sudah gendong gendong tapi pose treak terus,stack terus di mythic,kenapa sih,pemainnnya isinya egois,dan musuhnya ex imo,saya sarankan jangan main game ini,banyak MOBA yang lebih baik,dari pada mobile legends bang bang,game sampah!",1,game moba terburuksaya gendong gendong pose treak terusstack mythickenapa sihpemainnnya isi egoisdan musuh ex imosaya saran main game inibanyak moba baikdari mobile legends bang banggame sampah
aku bingung sama moonton apa apa sistem gacha dipersulit dapat skin kecil aja susah apa lagi legend terus tim yang di pertemukan dengan saya selalu tim bodoh tolol dan gak pande main proporsi level tiap rank buat saya losetreak terus ketemu tim juga ga guna musuh juga yang ga ngotak kalo yg lain overall bagus aja sih itu aja,5,bingung moonton sistem gacha sulit skin susah legend tim temu tim bodoh tolol gak pande main proporsi level rank losetreak ketemu tim musuh ngotak overall bagus
"Game suka nhelag padahal sinyal bagus, dark sistem, kalau pilih team yang adil dong ton 😩monton😞 , gmn nih monnton sinyal kok gampang ngelag"" sih, game terburuk sih, gampang lag",1,game suka nhelag sinyal bagus dark sistem pilih team adil ton monton monnton sinyal gampang lag game buruk gampang lag
apalah ini game udah colector senior juga mala ngebug gabisa di mainin udah restart berkali-kali tolong perbaiki bug ini sia sia gua top up eh ujung ujungnya gabisa dimainin aneh gak usah di download hilang duit gua ratusan ribu Moonton baca ini kau!!!,1,apa game colector senior mala ngebug gabisa mainin restart berkalikali baik bug sia sia top up eh ujung ujung gabisa dimainin aneh gak download hilang duit ratus ribu moonton baca kau
"apcb ping dilobby pasti merah ato kuning jadi nya gw gabisa masuk match nah pas diingamenya pingnya malah lancar bener, gimana lah dev satu ini di fix dulu semua bug yang ganggu",1,apcb ping dilobby merah ato kuning gabisa masuk match pas diingamenya pingnya lancar bener gimana dev fix bug ganggu
Game Mobile Legends Kalau sistem Aplikasinya kebanyakan Dark Sistem dan Orang ngetroll lama-lama Orang jenuh bakalan Uninstall aplikasi Game ini. karena Mode Marching nya ga seimbang banget. Aslilah Moonton kalau sistemnya begini Ga akan Lagi berkembang Aplikasi Game ini.. Pemain bakalan Menurun dan Uninstall Aplikasi Game kalian.. karna Game kalian Parah Banget Dalam Matching,1,game mobile legends sistem aplikasi banyak dark sistem orang ngetroll lamalama orang jenuh uninstall aplikasi game mode marching imbang banget asli moonton sistem kembang aplikasi game main turun uninstall aplikasi game game parah banget matching
"Halo Moonton, saya dan banyak teman-teman di Indonesia sangat menantikan kehadiran MLBB Lite. Dengan adanya versi Lite, pemain dengan HP low-end bisa ikut merasakan pengalaman bermain MLBB dengan lancar tanpa kendala lag. Semoga MLBB Lite bisa segera hadir di Indonesia. Terima kasih atas perhatiannya.",5,halo moonton temanteman indonesia hadir mlbb lite versi lite main hp lowend rasa alam main mlbb lancar kendala lag moga mlbb lite hadir indonesia terima kasih perhati
"Developernya tidak pernah bertindak tegas setiap player yg melanggar, tiap kali report pasti diabaikan. akhirnya dipelihara juga tu player trol. harusnya ada tindakan seperti ban/turun rank. matchmaking yg sangat snagat tidak seimbang, selalu dapet tim yg trol sehingga merugikan tim sendiri. 5 kali main dapet player trol semua. Moonton niat gak bikin game?",1,developer tindak player langgar kali report abai pelihara tu player trol tindak banturun rank matchmaking snagat imbang tim trol rugi tim kali main player trol moonton niat gak bikin game
"makin lama penyimpanan nya gede banget jadi gak kuat main montoon dan sinyal nya selalu eror padahal sinyal nya lancar, pliss moonton gw masih mau main ML tapi kalo gamenya makin gede memorinya mending gw main hok aja",1,simpan gede banget gak kuat main montoon sinyal eror sinyal lancar pliss moonton main ml gamenya gede memori mending main hok
game nyaaaa bagus dan bisa atur strategi dan bisa teleportasi ke base dan kalo mati masih bisa hidup kembali pokoknya game ini aku sukaaaa bangettttt tapi masalah jaringan tolong di perbaiki dong soalnya jaringan nya selalu ilang ilang tolong di perbaiki dong moonton,5,game nyaaaa bagus atur strategi teleportasi base mati hidup pokok game sukaaaa bangettttt jaring baik jaring ilang ilang baik moonton
"game nya bagus cuma hilangin aja beberapa bug Hero Hero yang aneh dan mudah kan lah mactmaking nya dan berikan tim yang jago bisa rotasi, bisa snowball di awal dan paham makro mikro aku tahu aku legend tapi aku bermain seperti anak glory karena aku paham startegi nya",5,game bagus hilangin bug hero hero aneh mudah mactmaking tim jago rotasi snowball paham makro mikro legend main anak glory paham startegi
"setingan, mau main sebagus apapun ada aja jalan untuk kalah, lag tiba2 waktu war, padahal koneksi super stabil. di kasi kawan ampas, atau lawan op parah.",3,ting main bagus apa jalan kalah lag war koneksi super stabil kasi kawan ampas lawan op parah
"*""Game ini sangat seru dan kompetitif. Grafik bagus, hero bervariasi, dan sering ada event menarik. Tapi kadang jaringan nggak stabil walau sinyal bagus. Semoga ke depannya bisa lebih ringan dan lancar di semua HP. Terima kasih tim Moonton!""*",5,game seru kompetitif grafik bagus hero variasi event tarik kadang jaring stabil sinyal bagus moga depan ringan lancar hp terima kasih tim moonton
"game apa ini aku kalah mulu capek apa disengaja ya dengan sistem nya agar ku kalah mulu, kalah aku itu bisa beragam 1. kalah karena dark sytem, 2. jaringan ngelag itu aja, tolong lebih perhatikan lagi prayer nya biar ga ada banyak yg pensi karena dua hal ini tolong devolover nya,",3,game kalah mulu capek sengaja sistem ku kalah mulu kalah agam kalah dark sytem jaring lag perhati prayer biar pensi devolover
"pliss kalo ngasih tim yang bener dong kasian pemain solo gara gara ada fitur barunya cape dapat tim yang gk bener main nya kita para pemain solo mau naik satu bintang susah kali masak ngasih tim sendiri gk bener sihh, tim lawan lebih baik dari pada tim sendiri tolong hilangin fitur kalo mau main tenk tu gk ada fitur pilihan role plisss masak iya gem sebagus ini udah populer gk bisa di perbaiki ngasih lawan yang bener dong masa iya lawan nya renk nya tinggi tinggi gk asik kalo kaya gini pliss:(",1,pliss ngasih tim bener kasi main solo gara gara fitur baru cape tim bener main main solo bintang susah kali masak ngasih tim bener sihh tim lawan tim hilangin fitur main tenk tu fitur pilih role plisss masak gem bagus populer baik ngasih lawan bener lawan renk asik kaya gin pliss
"Game ini sangat cocok untuk di mainkan di sepanjang hari, banyak skin dan kisahnya sendiri yang menarik begitupun tentang Hero nya. mereka memiliki kisah dan legendanya masing-masing, seandainya ini bukan fiksi maka saya akan makin terpesona karena mahakarya-nya dan strateginya.",5,game cocok main skin kisah tarik hero milik kisah legenda masingmasing anda fiksi pesona mahakarya strategi
game nya bagus waktu bisa milih lane yang kita kuasai cuman tolong pelayer nya di seting dikit masa ada miya hyper keterlaluan tau min baru juga pelayer nya tuh kalo main cl tuh otak nya di dengkul banyak nyocot suka suren tiba tiba padahal cuman cl btw keluarin skin wanwan donk lagi selain summer😋,5,game bagus milih lane kuasa cuman layer ting dikit miya hyper tau min layer tuh main cl tuh otak dengkul nyocot suka suren cuman cl ngomong-ngomong keluarin skin wanwan donk summer
"udah jaringan lag banyak bot... bingung yg bikin lag apaan sedangkan ke game lain lancar aja sinyal gw dah 5g....mana kredit score gw turun trs gara2 ni game... naiknya susah pula sehari cmn 3 biji, ga masuk akal",1,jaring lag bot bingung bikin lag game lancar sinyal dah gmana kredit score turun gara ni game naik susah hari biji masuk akal
Mobile legends makin lag entah itu sinyal saya atau dari game nya tapi kalo malem sinyal stabil kadang kadang masih terasa lag mohon untuk pihak Montoon tolong di perbaiki lagi lahh biar maen nya lancar gak lag2,5,mobile legends lag sinyal game malem sinyal stabil kadang kadang lag mohon montoon baik lahh biar maen lancar gak lag
"Matchmaking gk seimbang, selalu dapat tim ampas. Gagal paham matrix yg sekarang tambah gagal total. Kalaupun gk bisa mbenerin, setidaknya mvp yg kalah tetep dapet bintang atau apa kek. Game mati mau bangkrut ya",1,matchmaking imbang tim ampas gagal paham matrix gagal total mbenerin mvp kalah tetep bintang kek game mati bangkrut
game apa ini . gua main di rank epic knp musuhnya mythic padahal gua gak pernah pencet mode rocket. apalagi nih yang paling ngeselin yaitu teman kita yang trol plus dongo bet. aku mohon perbaikilah game tersebut agar stabil. apakah kalian TDK bisa???,1,game main rank epic knp musuh mythic gak pencet mode rocket ngeselin teman trol plus dongo bet mohon baik game stabil tdk
"game GK jelas orang sinyal penuh ping merah kuning udh gk bisa gerak padahal tmn 1 tim pda gerak tpi hero gw lambat,kecewa pdhl udh bertahun tahun main gk pernah terjadi kek gini padahal penyimpanan juga masih banyak masih aja ngelag gk jelas ping juga udh hijau maih gk bisa gerak heronya padahal hero satu tim bisa gerak",1,game orang sinyal penuh ping merah kuning gerak tmn tim pda gerak hero lambatkecewa tahun main kek gin simpan lag ping hijau maih gerak hero hero tim gerak
makin lama matchingnya gk jelas bisa²nya glory bisa ketemu romawi/legend padahal solo semua gk ada yang duo/trio mana sering dikasih tim gaje mulu benerin keseimbangan matching kalo gk dibenerin bisa sepi ini game!!!!!!!!!!!!!!!!!!!!!!!!,1,matchingnya bisa glory ketemu romawilegend solo duotrio kasih tim gaje mulu benerin imbang matching dibenerin sepi game
"ukuran file nya makin besar, tapi tetap suka, kalau bisa jaringan di perbagus lagi Dan Ada yang masih pakai cheat, masa ngelag satu Tim. tolong di kontrol lagi buat yang curang kaya gitu 🙏",4,ukur file suka jaring bagus pakai cheat lag tim kontrol curang kaya gitu
game rusak mactmaking ampas saran segi mactmaking dibenahi kembali serta beberapa detail kecil di lakukan peninjauan kembali sedikit saran kalo bisa segi mactmaking solo dan party dibedakan dikarenakan pengaruh di in game nya dan segi dalam hal roamer khususnya diperhatikan karena sangat lah mahal item buat roamer maka itu sekarang roamer beralih ke damage Karena segi item sangat lah mahal buat roamer tank dibandingkan roamer damage macam saber nata,5,game rusak mactmaking ampas saran segi mactmaking benah detail laku tinjau saran segi mactmaking solo party beda pengaruh in game segi roamer perhati mahal item roamer roamer alih damage segi item mahal roamer tank banding roamer damage saber nata
seruuu bangett! tapi aku sering ngebug di lobby pas loading bug main game dan itu buat aku kesal. pernah bug nya sampai game aku kalah baru aku masuk ke game nya.,4,seruuu bangett ngebug lobby pas loading bug main game kesal bug game kalah masuk game
"Akun gua di retas, bukan nya di permudah malah di persulit. ini akun gua pribadi yang di retas malah ada bacaan ""anda telah mengajukan pemulihan akun terlalu sering"" padahal baru kali ini gua lapor",1,akun retas mudah sulit akun pribadi retas baca aju pulih akun kali lapor
game g jelas .kalo ngasih musuh itu samain rank kita sama musuhnya masa rank legend lawan rang epick .emang ga jls .nyesel gua .banyak top up di game ini .udh burik .banyak yng apk lagi,1,game g ngasih musuh samain rank musuh rank legend lawan rang epick emang jls nyesel top up game burik yng apk
gem sangat enak untuk di mainkan tapi saat sudah di rank epik tantangan semAkin menantang dan terkadang mendapatkan tim beban dengan lawan yang sungguhlah ahli teman tim juga terkadang menulis sesuatu yang menjengkelkan dan Tim lawan yang sombong,4,gem enak main rank epik tantang tantang terkadang tim beban lawan sungguh ahli teman tim terkadang tulis jengkel tim lawan sombong
